Year,Month,Pacea_AO_anomaly,Pacea_MEI_anomaly,Pacea_NPGO_anomaly,Pacea_NPIm_value,Pacea_ONI_value,Pacea_ONI_anomaly,Pacea_PDO_anomaly
1920,3,NA,NA,NA,1016.32,NA,NA,-0.9
1920,4,NA,NA,NA,1017.75,NA,NA,-1.33
1920,5,NA,NA,NA,1017.16,NA,NA,-1.24
1920,6,NA,NA,NA,1013.93,NA,NA,-1.28
1920,7,NA,NA,NA,1016.53,NA,NA,-1.59
1920,8,NA,NA,NA,1015.97,NA,NA,-2.26
1920,9,NA,NA,NA,1014.17,NA,NA,-2.19
1920,10,NA,NA,NA,1012.28,NA,NA,-1.79
1920,11,NA,NA,NA,1011.53,NA,NA,-0.8
1920,12,NA,NA,NA,1007.81,NA,NA,-0.69
1921,1,NA,NA,NA,1012.33,NA,NA,-1.09
1921,2,NA,NA,NA,1003.84,NA,NA,-1.55
1921,3,NA,NA,NA,1013.58,NA,NA,-0.85
1921,4,NA,NA,NA,1017.07,NA,NA,-1.63
1921,5,NA,NA,NA,1016.21,NA,NA,-1.5
1921,6,NA,NA,NA,1012.14,NA,NA,-1.05
1921,7,NA,NA,NA,1020.49,NA,NA,-1.58
1921,8,NA,NA,NA,1016.52,NA,NA,-2.01
1921,9,NA,NA,NA,1015.52,NA,NA,-1.5
1921,10,NA,NA,NA,1013.55,NA,NA,-1.58
1921,11,NA,NA,NA,1007.44,NA,NA,-0.81
1921,12,NA,NA,NA,1010.64,NA,NA,0
1922,1,NA,NA,NA,1009.16,NA,NA,0.07
1922,2,NA,NA,NA,1016.38,NA,NA,-1.26
1922,3,NA,NA,NA,1011.4,NA,NA,-1.63
1922,4,NA,NA,NA,1016.94,NA,NA,-1.81
1922,5,NA,NA,NA,1015.21,NA,NA,-1.89
1922,6,NA,NA,NA,1016.74,NA,NA,-1.27
1922,7,NA,NA,NA,1021.53,NA,NA,-0.74
1922,8,NA,NA,NA,1016.5,NA,NA,-0.56
1922,9,NA,NA,NA,1016.95,NA,NA,-0.49
1922,10,NA,NA,NA,1012.33,NA,NA,-0.27
1922,11,NA,NA,NA,1011.77,NA,NA,-0.74
1922,12,NA,NA,NA,1003.33,NA,NA,0.46
1923,1,NA,NA,NA,1012.4,NA,NA,0.24
1923,2,NA,NA,NA,1011.43,NA,NA,-0.75
1923,3,NA,NA,NA,1015.39,NA,NA,-1.01
1923,4,NA,NA,NA,1012.25,NA,NA,-0.51
1923,5,NA,NA,NA,1015.77,NA,NA,0.18
1923,6,NA,NA,NA,1013.97,NA,NA,-0.98
1923,7,NA,NA,NA,1018.03,NA,NA,0.6
1923,8,NA,NA,NA,1015.45,NA,NA,0.21
1923,9,NA,NA,NA,1014.86,NA,NA,-0.25
1923,10,NA,NA,NA,1009.05,NA,NA,0.26
1923,11,NA,NA,NA,1007.84,NA,NA,-0.26
1923,12,NA,NA,NA,1010.94,NA,NA,-0.22
1924,1,NA,NA,NA,1005.62,NA,NA,-0.7
1924,2,NA,NA,NA,1006.28,NA,NA,-0.67
1924,3,NA,NA,NA,1011.54,NA,NA,-0.47
1924,4,NA,NA,NA,1017.68,NA,NA,-1.23
1924,5,NA,NA,NA,1014.01,NA,NA,-0.53
1924,6,NA,NA,NA,1016.52,NA,NA,-0.39
1924,7,NA,NA,NA,1017.72,NA,NA,-1.01
1924,8,NA,NA,NA,1016.52,NA,NA,-1.41
1924,9,NA,NA,NA,1012.97,NA,NA,-1.73
1924,10,NA,NA,NA,1014.58,NA,NA,-2.13
1924,11,NA,NA,NA,1008.08,NA,NA,-1.4
1924,12,NA,NA,NA,1007.92,NA,NA,-0.27
1925,1,NA,NA,NA,1009.44,NA,NA,-0.93
1925,2,NA,NA,NA,1004.8,NA,NA,-0.62
1925,3,NA,NA,NA,1011.41,NA,NA,-0.65
1925,4,NA,NA,NA,1016.09,NA,NA,-1.14
1925,5,NA,NA,NA,1011.9,NA,NA,-0.51
1925,6,NA,NA,NA,1015.74,NA,NA,-1.03
1925,7,NA,NA,NA,1017.46,NA,NA,-0.69
1925,8,NA,NA,NA,1018.49,NA,NA,-0.72
1925,9,NA,NA,NA,1014.92,NA,NA,0.09
1925,10,NA,NA,NA,1009.71,NA,NA,0.26
1925,11,NA,NA,NA,1009.88,NA,NA,0.94
1925,12,NA,NA,NA,1005.47,NA,NA,0.72
1926,1,NA,NA,NA,1001.45,NA,NA,1.12
1926,2,NA,NA,NA,1002.77,NA,NA,1.26
1926,3,NA,NA,NA,1006.15,NA,NA,1.23
1926,4,NA,NA,NA,1008.82,NA,NA,1.81
1926,5,NA,NA,NA,1012.9,NA,NA,2.29
1926,6,NA,NA,NA,1013.67,NA,NA,1.63
1926,7,NA,NA,NA,1017.55,NA,NA,2.14
1926,8,NA,NA,NA,1015.44,NA,NA,1.7
1926,9,NA,NA,NA,1014.83,NA,NA,1.62
1926,10,NA,NA,NA,1008.03,NA,NA,1.79
1926,11,NA,NA,NA,1006.36,NA,NA,2.55
1926,12,NA,NA,NA,1008.89,NA,NA,2.11
1927,1,NA,NA,NA,1009.2,NA,NA,0.91
1927,2,NA,NA,NA,1000.33,NA,NA,1.33
1927,3,NA,NA,NA,1015.04,NA,NA,0.89
1927,4,NA,NA,NA,1018.08,NA,NA,-0.03
1927,5,NA,NA,NA,1017.48,NA,NA,-0.12
1927,6,NA,NA,NA,1013.29,NA,NA,0.56
1927,7,NA,NA,NA,1019.37,NA,NA,-0.28
1927,8,NA,NA,NA,1015.67,NA,NA,-0.76
1927,9,NA,NA,NA,1011.79,NA,NA,0.03
1927,10,NA,NA,NA,1012.41,NA,NA,-0.63
1927,11,NA,NA,NA,1011.19,NA,NA,-0.24
1927,12,NA,NA,NA,1010.47,NA,NA,-0.08
1928,1,NA,NA,NA,1005.77,NA,NA,0.45
1928,2,NA,NA,NA,1005.61,NA,NA,0.75
1928,3,NA,NA,NA,1009.55,NA,NA,0.88
1928,4,NA,NA,NA,1013.48,NA,NA,0.42
1928,5,NA,NA,NA,1013.86,NA,NA,0.48
1928,6,NA,NA,NA,1014.99,NA,NA,0.96
1928,7,NA,NA,NA,1017.25,NA,NA,-0.68
1928,8,NA,NA,NA,1017.25,NA,NA,-0.86
1928,9,NA,NA,NA,1016.01,NA,NA,-1.79
1928,10,NA,NA,NA,1012.39,NA,NA,-1.05
1928,11,NA,NA,NA,1006.94,NA,NA,0.09
1928,12,NA,NA,NA,1004.12,NA,NA,0.6
1929,1,NA,NA,NA,1005.46,NA,NA,0.83
1929,2,NA,NA,NA,1007.24,NA,NA,0.24
1929,3,NA,NA,NA,1014.58,NA,NA,0.04
1929,4,NA,NA,NA,1014.6,NA,NA,0.23
1929,5,NA,NA,NA,1013.53,NA,NA,0.48
1929,6,NA,NA,NA,1013.14,NA,NA,0.6
1929,7,NA,NA,NA,1017.89,NA,NA,0.03
1929,8,NA,NA,NA,1015.97,NA,NA,-0.12
1929,9,NA,NA,NA,1012.14,NA,NA,1.01
1929,10,NA,NA,NA,1009.38,NA,NA,1.02
1929,11,NA,NA,NA,1011.63,NA,NA,0.64
1929,12,NA,NA,NA,1011.01,NA,NA,1.55
1930,1,NA,NA,NA,1008.45,NA,NA,1.29
1930,2,NA,NA,NA,1006.7,NA,NA,0.77
1930,3,NA,NA,NA,1016.88,NA,NA,0.3
1930,4,NA,NA,NA,1012.96,NA,NA,0.19
1930,5,NA,NA,NA,1013.92,NA,NA,0.1
1930,6,NA,NA,NA,1014.62,NA,NA,0.02
1930,7,NA,NA,NA,1017.19,NA,NA,-0
1930,8,NA,NA,NA,1017.62,NA,NA,-0.2
1930,9,NA,NA,NA,1016.23,NA,NA,0.33
1930,10,NA,NA,NA,1011.17,NA,NA,0.01
1930,11,NA,NA,NA,1012.19,NA,NA,-0.02
1930,12,NA,NA,NA,1003.98,NA,NA,0.84
1931,1,NA,NA,NA,998.66,NA,NA,1.25
1931,2,NA,NA,NA,1006.42,NA,NA,1.18
1931,3,NA,NA,NA,1009.84,NA,NA,1.14
1931,4,NA,NA,NA,1013.43,NA,NA,1.61
1931,5,NA,NA,NA,1014.1,NA,NA,2
1931,6,NA,NA,NA,1013.74,NA,NA,1.76
1931,7,NA,NA,NA,1016.76,NA,NA,2.08
1931,8,NA,NA,NA,1016.54,NA,NA,0.74
1931,9,NA,NA,NA,1016.21,NA,NA,0.85
1931,10,NA,NA,NA,1013.24,NA,NA,0.09
1931,11,NA,NA,NA,1012.69,NA,NA,-0.21
1931,12,NA,NA,NA,1012.08,NA,NA,-0.84
1932,1,NA,NA,NA,1012.54,NA,NA,-1.22
1932,2,NA,NA,NA,1012.29,NA,NA,-1.63
1932,3,NA,NA,NA,1006.16,NA,NA,-0.65
1932,4,NA,NA,NA,1011.86,NA,NA,0.49
1932,5,NA,NA,NA,1014.48,NA,NA,-0.03
1932,6,NA,NA,NA,1015.54,NA,NA,-0.15
1932,7,NA,NA,NA,1017.86,NA,NA,-0.23
1932,8,NA,NA,NA,1017.36,NA,NA,-0.29
1932,9,NA,NA,NA,1015.11,NA,NA,-1.14
1932,10,NA,NA,NA,1011.99,NA,NA,-0.02
1932,11,NA,NA,NA,1012.02,NA,NA,-0.32
1932,12,NA,NA,NA,1006.37,NA,NA,0.16
1933,1,NA,NA,NA,1012.46,NA,NA,-0.7
1933,2,NA,NA,NA,1011.25,NA,NA,-1.08
1933,3,NA,NA,NA,1011.16,NA,NA,-1.05
1933,4,NA,NA,NA,1014.92,NA,NA,-0.84
1933,5,NA,NA,NA,1016.13,NA,NA,-1.83
1933,6,NA,NA,NA,1015.67,NA,NA,-2.36
1933,7,NA,NA,NA,1019.07,NA,NA,-3.32
1933,8,NA,NA,NA,1015.68,NA,NA,-2.92
1933,9,NA,NA,NA,1014.27,NA,NA,-2.97
1933,10,NA,NA,NA,1011.86,NA,NA,-1.83
1933,11,NA,NA,NA,1012.46,NA,NA,-0.49
1933,12,NA,NA,NA,1009.78,NA,NA,-0.66
1934,1,NA,NA,NA,1004.68,NA,NA,-0.41
1934,2,NA,NA,NA,998.63,NA,NA,0.1
1934,3,NA,NA,NA,1007.76,NA,NA,0.88
1934,4,NA,NA,NA,1013.34,NA,NA,1.26
1934,5,NA,NA,NA,1014.12,NA,NA,0.79
1934,6,NA,NA,NA,1016.08,NA,NA,-0.27
1934,7,NA,NA,NA,1019.28,NA,NA,0.18
1934,8,NA,NA,NA,1017.7,NA,NA,1.23
1934,9,NA,NA,NA,1013.33,NA,NA,1.13
1934,10,NA,NA,NA,1012.07,NA,NA,1.91
1934,11,NA,NA,NA,1009.17,NA,NA,1.64
1934,12,NA,NA,NA,1008.02,NA,NA,1.51
1935,1,NA,NA,NA,1005.87,NA,NA,0.72
1935,2,NA,NA,NA,1008.24,NA,NA,0.11
1935,3,NA,NA,NA,1013.23,NA,NA,-0.26
1935,4,NA,NA,NA,1015.84,NA,NA,0.1
1935,5,NA,NA,NA,1014.58,NA,NA,0.73
1935,6,NA,NA,NA,1013.54,NA,NA,1.23
1935,7,NA,NA,NA,1017.95,NA,NA,0.62
1935,8,NA,NA,NA,1018.09,NA,NA,0.35
1935,9,NA,NA,NA,1013.6,NA,NA,0.42
1935,10,NA,NA,NA,1015.91,NA,NA,0.4
1935,11,NA,NA,NA,1013.48,NA,NA,0.23
1935,12,NA,NA,NA,1001.35,NA,NA,1.53
1936,1,NA,NA,NA,1003.24,NA,NA,2.17
1936,2,NA,NA,NA,1004.93,NA,NA,1.6
1936,3,NA,NA,NA,1014.53,NA,NA,1.19
1936,4,NA,NA,NA,1013.09,NA,NA,1.19
1936,5,NA,NA,NA,1012.8,NA,NA,1.64
1936,6,NA,NA,NA,1014.19,NA,NA,2.24
1936,7,NA,NA,NA,1017.75,NA,NA,2.79
1936,8,NA,NA,NA,1017.68,NA,NA,1.95
1936,9,NA,NA,NA,1015.22,NA,NA,0.98
1936,10,NA,NA,NA,1009.59,NA,NA,2.15
1936,11,NA,NA,NA,1010.39,NA,NA,2.83
1936,12,NA,NA,NA,1012.22,NA,NA,1.52
1937,1,NA,NA,NA,1017.39,NA,NA,0.06
1937,2,NA,NA,NA,1013.42,NA,NA,-0.45
1937,3,NA,NA,NA,1011.17,NA,NA,-0.28
1937,4,NA,NA,NA,1015.37,NA,NA,-0.69
1937,5,NA,NA,NA,1012.44,NA,NA,-0.39
1937,6,NA,NA,NA,1012.53,NA,NA,1.16
1937,7,NA,NA,NA,1017.36,NA,NA,-0.32
1937,8,NA,NA,NA,1018.11,NA,NA,-0.98
1937,9,NA,NA,NA,1015.61,NA,NA,0.01
1937,10,NA,NA,NA,1008.5,NA,NA,0.52
1937,11,NA,NA,NA,1011.19,NA,NA,0.97
1937,12,NA,NA,NA,1006.82,NA,NA,1.06
1938,1,NA,NA,NA,1008.4,NA,NA,1.53
1938,2,NA,NA,NA,1007.19,NA,NA,0.28
1938,3,NA,NA,NA,1011.08,NA,NA,-0.45
1938,4,NA,NA,NA,1009.93,NA,NA,-0.22
1938,5,NA,NA,NA,1014.12,NA,NA,-0.59
1938,6,NA,NA,NA,1014.19,NA,NA,-0.62
1938,7,NA,NA,NA,1018.74,NA,NA,-0.63
1938,8,NA,NA,NA,1019.37,NA,NA,-0.57
1938,9,NA,NA,NA,1013.09,NA,NA,-0.26
1938,10,NA,NA,NA,1008.72,NA,NA,0.78
1938,11,NA,NA,NA,1011.69,NA,NA,0.04
1938,12,NA,NA,NA,1005.24,NA,NA,1.14
1939,1,NA,NA,NA,1007.56,NA,NA,1.17
1939,2,NA,NA,NA,1008.79,NA,NA,-0.1
1939,3,NA,NA,NA,1013.67,NA,NA,-0.63
1939,4,NA,NA,NA,1015.32,NA,NA,0.03
1939,5,NA,NA,NA,1015.39,NA,NA,0.12
1939,6,NA,NA,NA,1016.32,NA,NA,-0.07
1939,7,NA,NA,NA,1017.13,NA,NA,-1.1
1939,8,NA,NA,NA,1016.18,NA,NA,-1.31
1939,9,NA,NA,NA,1014.86,NA,NA,-1.54
1939,10,NA,NA,NA,1013.89,NA,NA,-1.49
1939,11,NA,NA,NA,1010.04,NA,NA,-0.9
1939,12,NA,NA,NA,1000.95,NA,NA,1.44
1940,1,NA,NA,NA,998.68,NA,NA,1.82
1940,2,NA,NA,NA,1001.72,NA,NA,1.55
1940,3,NA,NA,NA,1007.03,NA,NA,1.87
1940,4,NA,NA,NA,1008.64,NA,NA,2.06
1940,5,NA,NA,NA,1014.86,NA,NA,1.76
1940,6,NA,NA,NA,1014.73,NA,NA,2.07
1940,7,NA,NA,NA,1016.19,NA,NA,1.82
1940,8,NA,NA,NA,1016.28,NA,NA,1.31
1940,9,NA,NA,NA,1012.8,NA,NA,1.09
1940,10,NA,NA,NA,1010.68,NA,NA,1.28
1940,11,NA,NA,NA,1010.7,NA,NA,1.55
1940,12,NA,NA,NA,1003.13,NA,NA,2.68
1941,1,NA,NA,NA,1001.01,NA,NA,2.67
1941,2,NA,NA,NA,1002.41,NA,NA,2.86
1941,3,NA,NA,NA,1009.52,NA,NA,2.43
1941,4,NA,NA,NA,1010.07,NA,NA,2.31
1941,5,NA,NA,NA,1015.56,NA,NA,2.07
1941,6,NA,NA,NA,1012.68,NA,NA,2.83
1941,7,NA,NA,NA,1016.02,NA,NA,3.01
1941,8,NA,NA,NA,1015.94,NA,NA,3.22
1941,9,NA,NA,NA,1014.02,NA,NA,2.04
1941,10,NA,NA,NA,1013.18,NA,NA,1.14
1941,11,NA,NA,NA,1012.24,NA,NA,1.51
1941,12,NA,NA,NA,1006.84,NA,NA,2.21
1942,1,NA,NA,NA,1001.25,NA,NA,2.48
1942,2,NA,NA,NA,1006.46,NA,NA,1.96
1942,3,NA,NA,NA,1013.71,NA,NA,1.11
1942,4,NA,NA,NA,1011.89,NA,NA,0.97
1942,5,NA,NA,NA,1014.66,NA,NA,0.53
1942,6,NA,NA,NA,1015,NA,NA,0.77
1942,7,NA,NA,NA,1016.54,NA,NA,0.58
1942,8,NA,NA,NA,1014.72,NA,NA,0.6
1942,9,NA,NA,NA,1013.45,NA,NA,0.37
1942,10,NA,NA,NA,1013.35,NA,NA,0.23
1942,11,NA,NA,NA,1015.46,NA,NA,-0.13
1942,12,NA,NA,NA,1012.28,NA,NA,-0.93
1943,1,NA,NA,NA,1007.83,NA,NA,-1.62
1943,2,NA,NA,NA,1010.27,NA,NA,-0.7
1943,3,NA,NA,NA,1015.82,NA,NA,0.32
1943,4,NA,NA,NA,1010.19,NA,NA,1.28
1943,5,NA,NA,NA,1015.22,NA,NA,0.58
1943,6,NA,NA,NA,1014.95,NA,NA,-0.14
1943,7,NA,NA,NA,1016.41,NA,NA,-0.22
1943,8,NA,NA,NA,1017.17,NA,NA,-1.88
1943,9,NA,NA,NA,1013.9,NA,NA,-1.61
1943,10,NA,NA,NA,1010.64,NA,NA,-1.48
1943,11,NA,NA,NA,1005.96,NA,NA,-0.18
1943,12,NA,NA,NA,1005.97,NA,NA,1.98
1944,1,NA,NA,NA,1001.84,NA,NA,1.58
1944,2,NA,NA,NA,1010.73,NA,NA,0.25
1944,3,NA,NA,NA,1014.5,NA,NA,-0.53
1944,4,NA,NA,NA,1012.33,NA,NA,-0.87
1944,5,NA,NA,NA,1013.95,NA,NA,-1.76
1944,6,NA,NA,NA,1015.23,NA,NA,-2.1
1944,7,NA,NA,NA,1017.61,NA,NA,-1.49
1944,8,NA,NA,NA,1017.8,NA,NA,-1
1944,9,NA,NA,NA,1016.79,NA,NA,-1.94
1944,10,NA,NA,NA,1014.31,NA,NA,-1.5
1944,11,NA,NA,NA,1007.76,NA,NA,-0.81
1944,12,NA,NA,NA,NA,NA,NA,-0.48
1945,1,NA,NA,NA,1000.37,NA,NA,-0.09
1945,2,NA,NA,NA,1005.02,NA,NA,-0.34
1945,3,NA,NA,NA,1011.15,NA,NA,-0.06
1945,4,NA,NA,NA,1018.37,NA,NA,-0.37
1945,5,NA,NA,NA,1012.48,NA,NA,-0.38
1945,6,NA,NA,NA,1016.22,NA,NA,0.16
1945,7,NA,NA,NA,1016.23,NA,NA,0.31
1945,8,NA,NA,NA,1018.61,NA,NA,-0.61
1945,9,NA,NA,NA,1014.54,NA,NA,-0.57
1945,10,NA,NA,NA,1012.88,NA,NA,-0.42
1945,11,NA,NA,NA,1016.1,NA,NA,-1.34
1945,12,NA,NA,NA,1004.14,NA,NA,-1.99
1946,1,NA,NA,NA,1006.72,NA,NA,-1.1
1946,2,NA,NA,NA,1006.27,NA,NA,0.67
1946,3,NA,NA,NA,1013.4,NA,NA,0.73
1946,4,NA,NA,NA,1014.63,NA,NA,0.67
1946,5,NA,NA,NA,1014.3,NA,NA,-0.45
1946,6,NA,NA,NA,1015.64,NA,NA,-0.63
1946,7,NA,NA,NA,1016.54,NA,NA,-0.07
1946,8,NA,NA,NA,1017.14,NA,NA,-0.17
1946,9,NA,NA,NA,1014.32,NA,NA,-0.15
1946,10,NA,NA,NA,1014.2,NA,NA,-1.23
1946,11,NA,NA,NA,1014.62,NA,NA,-1.82
1946,12,NA,NA,NA,1013.31,NA,NA,-1.66
1947,1,NA,NA,NA,1012.8,NA,NA,-0.15
1947,2,NA,NA,NA,1001.92,NA,NA,0.22
1947,3,NA,NA,NA,1010.71,NA,NA,0.31
1947,4,NA,NA,NA,1013.05,NA,NA,0.1
1947,5,NA,NA,NA,1012.09,NA,NA,-0.36
1947,6,NA,NA,NA,1014.45,NA,NA,0.67
1947,7,NA,NA,NA,1016.89,NA,NA,0.78
1947,8,NA,NA,NA,1018.15,NA,NA,0.61
1947,9,NA,NA,NA,1016.64,NA,NA,0.4
1947,10,NA,NA,NA,1010.5,NA,NA,1.39
1947,11,NA,NA,NA,1007.25,NA,NA,0.61
1947,12,NA,NA,NA,1009.65,NA,NA,0.43
1948,1,NA,NA,NA,1009.12,NA,NA,0.27
1948,2,NA,NA,NA,1014,NA,NA,-0.32
1948,3,NA,NA,NA,1016.66,NA,NA,-1.11
1948,4,NA,NA,NA,1020.68,NA,NA,-1.13
1948,5,NA,NA,NA,1016.02,NA,NA,-1.78
1948,6,NA,NA,NA,1015.45,NA,NA,0.01
1948,7,NA,NA,NA,1017.24,NA,NA,-0.1
1948,8,NA,NA,NA,1017.84,NA,NA,-1.07
1948,9,NA,NA,NA,1015.48,NA,NA,-1.07
1948,10,NA,NA,NA,1010.82,NA,NA,-1.74
1948,11,NA,NA,NA,1010.59,NA,NA,-0.92
1948,12,NA,NA,NA,1014.17,NA,NA,-1.85
1949,1,NA,NA,NA,1012,NA,NA,-2.82
1949,2,NA,NA,NA,1010.89,NA,NA,-3.17
1949,3,NA,NA,NA,1006.94,NA,NA,-1.82
1949,4,NA,NA,NA,1013.55,NA,NA,-1.54
1949,5,NA,NA,NA,1015.5,NA,NA,-1.37
1949,6,NA,NA,NA,1016.56,NA,NA,-1.21
1949,7,NA,NA,NA,1018.76,NA,NA,-1.48
1949,8,NA,NA,NA,1017.02,NA,NA,-1.61
1949,9,NA,NA,NA,1013.08,NA,NA,-1.6
1949,10,NA,NA,NA,1012.41,NA,NA,-2.29
1949,11,NA,NA,NA,1008.08,NA,NA,-1.08
1949,12,NA,NA,NA,1010.48,NA,NA,-0.93
1854,1,NA,NA,NA,NA,NA,NA,0.11
1854,2,NA,NA,NA,NA,NA,NA,-0.24
1854,3,NA,NA,NA,NA,NA,NA,-0.4
1854,4,NA,NA,NA,NA,NA,NA,-0.44
1854,5,NA,NA,NA,NA,NA,NA,-0.54
1854,6,NA,NA,NA,NA,NA,NA,-0.3
1854,7,NA,NA,NA,NA,NA,NA,-0.1
1854,8,NA,NA,NA,NA,NA,NA,-1.24
1854,9,NA,NA,NA,NA,NA,NA,-1
1854,10,NA,NA,NA,NA,NA,NA,-2.23
1854,11,NA,NA,NA,NA,NA,NA,-1.68
1854,12,NA,NA,NA,NA,NA,NA,-1.76
1855,1,NA,NA,NA,NA,NA,NA,-0.2
1855,2,NA,NA,NA,NA,NA,NA,-0.39
1855,3,NA,NA,NA,NA,NA,NA,-0.24
1855,4,NA,NA,NA,NA,NA,NA,-0.58
1855,5,NA,NA,NA,NA,NA,NA,-1.34
1855,6,NA,NA,NA,NA,NA,NA,-1.88
1855,7,NA,NA,NA,NA,NA,NA,-1.13
1855,8,NA,NA,NA,NA,NA,NA,-0.48
1855,9,NA,NA,NA,NA,NA,NA,-0.76
1855,10,NA,NA,NA,NA,NA,NA,-0.63
1855,11,NA,NA,NA,NA,NA,NA,-0.41
1855,12,NA,NA,NA,NA,NA,NA,-0.88
1856,1,NA,NA,NA,NA,NA,NA,-0.39
1856,2,NA,NA,NA,NA,NA,NA,0.47
1856,3,NA,NA,NA,NA,NA,NA,0.42
1856,4,NA,NA,NA,NA,NA,NA,-0.96
1856,5,NA,NA,NA,NA,NA,NA,-1.26
1856,6,NA,NA,NA,NA,NA,NA,-2.15
1856,7,NA,NA,NA,NA,NA,NA,-0.69
1856,8,NA,NA,NA,NA,NA,NA,0.63
1856,9,NA,NA,NA,NA,NA,NA,0.58
1856,10,NA,NA,NA,NA,NA,NA,0.59
1856,11,NA,NA,NA,NA,NA,NA,0.23
1856,12,NA,NA,NA,NA,NA,NA,0.04
1857,1,NA,NA,NA,NA,NA,NA,-0.52
1857,2,NA,NA,NA,NA,NA,NA,-1.67
1857,3,NA,NA,NA,NA,NA,NA,-1.05
1857,4,NA,NA,NA,NA,NA,NA,-0.81
1857,5,NA,NA,NA,NA,NA,NA,-0.65
1857,6,NA,NA,NA,NA,NA,NA,1.03
1857,7,NA,NA,NA,NA,NA,NA,1.17
1857,8,NA,NA,NA,NA,NA,NA,0.81
1857,9,NA,NA,NA,NA,NA,NA,0.84
1857,10,NA,NA,NA,NA,NA,NA,0.7
1857,11,NA,NA,NA,NA,NA,NA,0.38
1857,12,NA,NA,NA,NA,NA,NA,-0.55
1858,1,NA,NA,NA,NA,NA,NA,-0.96
1858,2,NA,NA,NA,NA,NA,NA,-1.53
1858,3,NA,NA,NA,NA,NA,NA,-1.76
1858,4,NA,NA,NA,NA,NA,NA,-0.82
1858,5,NA,NA,NA,NA,NA,NA,0.49
1858,6,NA,NA,NA,NA,NA,NA,2.19
1858,7,NA,NA,NA,NA,NA,NA,1.05
1858,8,NA,NA,NA,NA,NA,NA,0.67
1858,9,NA,NA,NA,NA,NA,NA,1.38
1858,10,NA,NA,NA,NA,NA,NA,2.35
1858,11,NA,NA,NA,NA,NA,NA,0.46
1858,12,NA,NA,NA,NA,NA,NA,-1.16
1859,1,NA,NA,NA,NA,NA,NA,-1.22
1859,2,NA,NA,NA,NA,NA,NA,-1.71
1859,3,NA,NA,NA,NA,NA,NA,-2.46
1859,4,NA,NA,NA,NA,NA,NA,-3.65
1859,5,NA,NA,NA,NA,NA,NA,-2.86
1859,6,NA,NA,NA,NA,NA,NA,-1.99
1859,7,NA,NA,NA,NA,NA,NA,-1.01
1859,8,NA,NA,NA,NA,NA,NA,-1.26
1859,9,NA,NA,NA,NA,NA,NA,-1.19
1859,10,NA,NA,NA,NA,NA,NA,-1.31
1859,11,NA,NA,NA,NA,NA,NA,-1.14
1859,12,NA,NA,NA,NA,NA,NA,-1.12
1860,1,NA,NA,NA,NA,NA,NA,-1.31
1860,2,NA,NA,NA,NA,NA,NA,-1.28
1860,3,NA,NA,NA,NA,NA,NA,-1.34
1860,4,NA,NA,NA,NA,NA,NA,-0.77
1860,5,NA,NA,NA,NA,NA,NA,-0.85
1860,6,NA,NA,NA,NA,NA,NA,-1.26
1860,7,NA,NA,NA,NA,NA,NA,-0.27
1860,8,NA,NA,NA,NA,NA,NA,-0.4
1860,9,NA,NA,NA,NA,NA,NA,0.33
1860,10,NA,NA,NA,NA,NA,NA,-1.7
1860,11,NA,NA,NA,NA,NA,NA,-1.18
1860,12,NA,NA,NA,NA,NA,NA,-1.42
1861,1,NA,NA,NA,NA,NA,NA,-0.57
1861,2,NA,NA,NA,NA,NA,NA,-0.84
1861,3,NA,NA,NA,NA,NA,NA,-0.86
1861,4,NA,NA,NA,NA,NA,NA,-0.83
1861,5,NA,NA,NA,NA,NA,NA,-0.37
1861,6,NA,NA,NA,NA,NA,NA,-0.35
1861,7,NA,NA,NA,NA,NA,NA,-0.61
1861,8,NA,NA,NA,NA,NA,NA,-0.8
1861,9,NA,NA,NA,NA,NA,NA,-1.2
1861,10,NA,NA,NA,NA,NA,NA,-1.58
1861,11,NA,NA,NA,NA,NA,NA,-1.8
1861,12,NA,NA,NA,NA,NA,NA,-1.65
1862,1,NA,NA,NA,NA,NA,NA,-0.41
1862,2,NA,NA,NA,NA,NA,NA,-0.13
1862,3,NA,NA,NA,NA,NA,NA,0.16
1862,4,NA,NA,NA,NA,NA,NA,0.07
1862,5,NA,NA,NA,NA,NA,NA,0.09
1862,6,NA,NA,NA,NA,NA,NA,-0.08
1862,7,NA,NA,NA,NA,NA,NA,-0.12
1862,8,NA,NA,NA,NA,NA,NA,-0.2
1862,9,NA,NA,NA,NA,NA,NA,-0.98
1862,10,NA,NA,NA,NA,NA,NA,-0.8
1862,11,NA,NA,NA,NA,NA,NA,-0.39
1862,12,NA,NA,NA,NA,NA,NA,0.07
1863,1,NA,NA,NA,NA,NA,NA,-0.06
1863,2,NA,NA,NA,NA,NA,NA,-0.34
1863,3,NA,NA,NA,NA,NA,NA,-0.37
1863,4,NA,NA,NA,NA,NA,NA,-0.18
1863,5,NA,NA,NA,NA,NA,NA,0.03
1863,6,NA,NA,NA,NA,NA,NA,-0.03
1863,7,NA,NA,NA,NA,NA,NA,0.07
1863,8,NA,NA,NA,NA,NA,NA,-0.26
1863,9,NA,NA,NA,NA,NA,NA,0.05
1863,10,NA,NA,NA,NA,NA,NA,0.07
1863,11,NA,NA,NA,NA,NA,NA,0.11
1863,12,NA,NA,NA,NA,NA,NA,-0.23
